global_task_id,station_name,local_task_id,data_size_byte,compute_density_FLOPs_per_byte,delay_sensitivity,memory_usage_byte,deadline_second,sampling_rate_Hz,task_type,priority,dependency_task_id
1103,M88,3,1413179.84,7e-05,2.6705,2748631.95,2316.23,200.0,denoising,low,
1104,M88,4,1450491.15,3.9e-05,2.7847,2749095.24,1866.24,200.0,signal_enhancement,low,
1105,M88,5,2155781.96,4.6e-05,3.0582,2764504.47,1790.86,200.0,signal_enhancement,low,2.0
1106,M88,6,1273404.59,4.1e-05,2.5628,1742735.22,1994.23,200.0,denoising,low,
1107,M88,7,1518097.42,4.2e-05,2.2877,2754246.5,2372.84,200.0,denoising,low,
1108,M88,8,1645264.71,2.9e-05,1.7298,2015974.18,937.61,200.0,signal_enhancement,low,
1109,M88,9,1231809.11,6.3e-05,2.0155,2524970.71,1801.83,200.0,denoising,low,0.0
1110,M88,0,1824866.59,5.1e-05,1.4494,1962707.24,1822.96,200.0,denoising,low,
1111,M88,1,1716754.91,4.9e-05,2.1757,1793069.1,1359.02,200.0,denoising,low,
1112,M88,2,1057441.75,3.7e-05,2.3404,2229072.3,1821.04,200.0,signal_enhancement,low,
1113,M88,3,496746.9,3.9e-05,1.6201,1395437.46,1021.93,200.0,denoising,low,
1114,M88,4,1774895.08,5e-05,0.6867,1262889.22,1910.48,200.0,denoising,low,
1115,M88,5,1453010.0,5.1e-05,0.8863,1709224.92,1681.48,200.0,signal_enhancement,low,
1116,M88,6,2066697.3,4.4e-05,1.637,1239181.2,2094.2,200.0,signal_enhancement,low,
1117,M88,7,2222062.49,8.3e-05,1.0616,1928008.37,1023.63,200.0,signal_enhancement,low,
1118,M88,8,1275272.73,4.7e-05,1.7143,2442268.64,1545.84,200.0,denoising,low,
1119,M88,9,1579401.3,3.6e-05,3.0676,1250126.88,1049.7,200.0,signal_enhancement,low,
1120,M88,0,1916071.0,0.000174,2.2459,2183100.78,1983.68,200.0,denoising,low,
1121,M88,1,1181903.5,0.000155,2.0587,1667890.26,1157.07,200.0,signal_enhancement,low,
1122,M88,2,1153756.66,9.2e-05,2.3349,1927511.25,1660.67,200.0,signal_enhancement,low,0.0
1123,M88,3,2141505.5,0.000165,1.9382,2516566.89,1340.25,200.0,denoising,low,
1124,M88,4,1839526.94,0.00013,1.6326,2568175.08,1773.0,200.0,signal_enhancement,low,
1125,M88,5,1619639.11,0.000116,2.6691,897658.03,1408.67,200.0,denoising,low,2.0
1126,M88,6,1435913.84,0.00031,1.5484,2337344.48,1577.91,200.0,denoising,low,
1127,M88,7,2327730.32,0.000243,2.3795,1769506.79,1036.52,200.0,denoising,low,
1128,M88,8,1378529.12,0.000155,2.3042,1728104.91,1517.58,200.0,denoising,low,
1129,M88,9,772944.22,0.000164,2.1009,2171214.23,1608.03,200.0,signal_enhancement,low,8.0
1130,M94,0,1375244.68,0.000185,2.1954,1184974.81,2073.55,200.0,signal_enhancement,low,
1131,M94,1,1005439.75,7.8e-05,1.8308,1487466.7,2165.0,200.0,signal_enhancement,low,
1132,M94,2,1664659.41,6.6e-05,3.4967,2018996.04,1778.18,200.0,signal_enhancement,low,
1133,M94,3,2502001.69,6.3e-05,2.9185,2129106.13,1273.1,200.0,signal_enhancement,low,
1134,M94,4,1001438.18,0.000114,1.5376,2128889.82,1894.83,200.0,signal_enhancement,low,
1135,M94,5,1199295.95,7.2e-05,2.3115,2666040.5,986.74,200.0,denoising,low,
1136,M94,6,1429173.86,0.000121,2.0739,2104700.91,623.27,200.0,signal_enhancement,low,
1137,M94,7,1430881.31,0.000105,2.0671,2220272.72,2051.47,200.0,signal_enhancement,low,3.0
1138,M94,8,2245053.91,0.000125,2.4069,1795291.76,1242.1,200.0,denoising,low,
1139,M94,9,1453846.45,0.000136,2.4876,2024585.13,1827.46,200.0,denoising,low,
1140,M88,0,885222.8,3.7e-05,2.8072,1072523.99,1864.98,200.0,signal_enhancement,low,
1141,M88,1,1448212.38,3.3e-05,1.7758,1501108.79,2343.59,200.0,denoising,low,
1142,M88,2,1555753.48,4.8e-05,2.9496,2170195.91,1433.97,200.0,denoising,low,
1143,M88,3,1290948.94,2.9e-05,2.2108,2513458.64,1711.4,200.0,denoising,low,
1144,M88,4,1733503.88,2.6e-05,3.1119,1736292.77,1179.27,200.0,denoising,low,
1145,M88,5,792759.25,2.1e-05,1.9058,1832617.78,1649.71,200.0,denoising,low,
1146,M88,6,1010616.06,2.5e-05,2.9012,3221046.05,1892.85,200.0,denoising,low,5.0
1147,M88,7,1466356.85,8e-06,2.148,1460240.29,2086.74,200.0,signal_enhancement,low,
1148,M88,8,2237998.16,3.3e-05,3.2306,1951377.29,2075.28,200.0,signal_enhancement,low,
1149,M88,9,1009589.62,2.4e-05,2.1937,1367306.13,1071.44,200.0,denoising,low,
1150,M94,0,1369004.43,8.7e-05,0.2659,2440748.34,2332.21,200.0,denoising,low,
1151,M94,1,1834845.38,0.000141,0.302,2786645.98,1006.65,200.0,signal_enhancement,low,0.0
1152,M94,2,1575245.01,0.00017,0.5693,2867405.45,2252.29,200.0,signal_enhancement,low,
1153,M94,3,1254307.33,0.000166,0.3299,1900352.94,1653.17,200.0,signal_enhancement,low,
1154,M94,4,1274817.16,9.2e-05,0.0148,1360016.47,1091.22,200.0,denoising,high,
1155,M94,5,1539437.08,0.000165,0.338,1755875.82,2610.9,200.0,signal_enhancement,low,
1156,M94,6,1588939.12,0.000143,0.2894,2067970.82,1057.89,200.0,denoising,low,
1157,M94,7,1834576.77,9.2e-05,0.1949,2188191.88,1925.04,200.0,denoising,medium,
1158,M94,8,752363.18,0.000102,0.4745,1078153.13,1130.14,200.0,denoising,low,3.0
1159,M94,9,1763923.34,0.000111,0.3771,2224524.1,1435.07,200.0,denoising,low,
1160,M90,0,1524526.36,2.7e-05,0.4024,1343735.24,1337.34,200.0,denoising,low,
1161,M90,1,1081216.55,3.8e-05,0.4039,2488767.34,594.16,200.0,signal_enhancement,low,
1162,M90,2,1714987.1,1.1e-05,0.4099,2006929.3,2137.26,200.0,denoising,low,
1163,M90,3,786897.2,2e-05,0.3449,2023667.68,1548.61,200.0,denoising,low,
1164,M90,4,1999301.35,2e-05,0.2322,1973604.31,1054.45,200.0,signal_enhancement,medium,
1165,M90,5,2244144.49,2.6e-05,0.5789,1575089.98,2203.05,200.0,signal_enhancement,low,
1166,M90,6,2674611.67,2.5e-05,0.3807,1570294.81,1716.18,200.0,signal_enhancement,low,
1167,M90,7,934671.88,2.5e-05,0.2321,2062012.82,1370.16,200.0,signal_enhancement,medium,
1168,M90,8,2459880.29,2.5e-05,0.3258,1802413.07,1410.85,200.0,signal_enhancement,low,3.0
1169,M90,9,1778214.06,3.3e-05,0.4093,897351.14,1776.39,200.0,denoising,low,
1170,M93,0,1697362.64,3e-05,1.6448,1501233.36,1611.15,200.0,signal_enhancement,low,
1171,M93,1,1803910.61,3e-05,2.3549,1865818.93,1533.19,200.0,denoising,low,
1172,M93,2,1308191.16,3.2e-05,1.2363,2101549.42,1170.02,200.0,denoising,low,
1173,M93,3,935145.67,9e-06,1.7129,1713482.79,1311.8,200.0,denoising,low,
1174,M93,4,1764434.73,3.2e-05,2.1278,2230834.13,1888.28,200.0,signal_enhancement,low,
1175,M93,5,1683167.35,2.3e-05,1.4016,2606881.04,1504.23,200.0,signal_enhancement,low,
1176,M93,6,1074567.37,2e-05,1.2585,1992510.11,1385.83,200.0,denoising,low,
1177,M93,7,845948.73,1.7e-05,1.1221,2223822.45,2112.67,200.0,signal_enhancement,low,
1178,M93,8,2558844.71,2.5e-05,1.037,2734165.14,2340.71,200.0,denoising,low,
1179,M93,9,1955148.27,3.1e-05,2.8048,1227166.65,1374.02,200.0,denoising,low,0.0
1180,M93,0,1592405.98,0.000201,2.7601,1920525.14,1256.75,200.0,denoising,low,
1181,M93,1,1742011.6,0.000134,1.7273,2728905.22,1401.1,200.0,signal_enhancement,low,
1182,M93,2,1943553.61,9.2e-05,1.7189,1841845.42,1536.37,200.0,signal_enhancement,low,
1183,M93,3,1483065.2,0.000197,1.4076,3070687.46,1568.49,200.0,denoising,low,
1184,M93,4,1461605.36,0.000276,2.17,2284398.5,962.17,200.0,signal_enhancement,low,1.0
1185,M93,5,1292520.09,0.000195,2.1976,1000122.74,1434.78,200.0,denoising,low,
1186,M93,6,2235285.26,0.000197,2.4264,1947241.69,1450.91,200.0,signal_enhancement,low,
1187,M93,7,1626058.25,0.000296,1.6036,1780876.47,908.67,200.0,denoising,low,
1188,M93,8,1175594.83,0.000132,1.488,1440649.28,1140.45,200.0,signal_enhancement,low,
1189,M93,9,1981254.91,0.000232,1.1828,1604732.11,1050.82,200.0,denoising,low,
1190,M93,0,2285554.34,0.000177,1.5954,1962496.56,1275.04,200.0,denoising,low,
1191,M93,1,1595731.29,8.3e-05,1.2811,1205379.69,1935.68,200.0,signal_enhancement,low,
1192,M93,2,2102954.05,0.000247,1.8431,2055171.03,1916.32,200.0,denoising,low,
1193,M93,3,1581396.83,0.000103,0.8313,1487704.48,1994.98,200.0,denoising,low,
1194,M93,4,1191261.52,9.5e-05,2.2299,1811326.19,1224.88,200.0,signal_enhancement,low,
1195,M93,5,1445732.59,0.000183,2.2679,1887435.07,873.26,200.0,signal_enhancement,low,
1196,M93,6,564426.37,8.7e-05,1.3952,2346142.24,1570.34,200.0,signal_enhancement,low,
1197,M93,7,1653688.59,0.000168,2.2526,2648195.18,2019.19,200.0,denoising,low,
1198,M93,8,215393.4,0.00014,1.341,2144078.32,1185.3,200.0,signal_enhancement,low,
1199,M93,9,989434.29,0.000238,2.102,1748819.24,1540.78,200.0,signal_enhancement,low,
1200,M93,0,1529074.88,8e-06,0.988,993987.6,246.13,200.0,denoising,low,
1201,M93,1,1497716.57,4e-06,0.5403,1794903.6,1823.8,200.0,signal_enhancement,low,
1202,M93,2,1755370.04,8e-06,1.2318,1255379.29,2384.57,200.0,denoising,low,
1203,M93,3,845560.88,5e-06,1.0934,1378696.61,734.16,200.0,signal_enhancement,low,
1204,M93,4,1739792.06,7e-06,1.0284,1931518.43,1641.51,200.0,denoising,low,
1205,M93,5,1977325.75,6e-06,1.2491,2204221.78,1254.43,200.0,denoising,low,
1206,M93,6,676050.74,9e-06,0.7081,949155.35,1979.99,200.0,signal_enhancement,low,5.0
1207,M93,7,1968205.65,9e-06,0.9437,2370158.28,1129.66,200.0,signal_enhancement,low,
1208,M93,8,1821936.43,8e-06,1.1665,1330386.58,1717.74,200.0,signal_enhancement,low,
1209,M93,9,1987244.28,7e-06,0.7377,1248348.91,1765.08,200.0,signal_enhancement,low,3.0
1210,M90,0,1084538.84,2e-05,2.9336,1619803.75,1244.97,200.0,denoising,low,
1211,M90,1,1502939.07,1.4e-05,1.3588,2190646.28,1737.26,200.0,signal_enhancement,low,
1212,M90,2,1436870.73,1.6e-05,2.2144,1559512.78,910.79,200.0,signal_enhancement,low,
1213,M90,3,1919218.38,9e-06,2.2603,1436398.12,97.94,200.0,denoising,low,0.0
1214,M90,4,2289391.74,9e-06,1.6387,1411008.08,432.19,200.0,signal_enhancement,low,
1215,M90,5,915812.05,1.7e-05,1.9512,1516007.03,1550.72,200.0,signal_enhancement,low,
1216,M90,6,1591094.11,1e-05,2.368,2239268.61,937.5,200.0,denoising,low,
1217,M90,7,1063851.37,2.5e-05,0.7427,648004.75,1931.79,200.0,signal_enhancement,low,4.0
1218,M90,8,1247069.25,1.1e-05,2.1245,2603849.91,1962.05,200.0,denoising,low,
1219,M90,9,1706446.45,1.7e-05,1.9787,1014253.06,925.16,200.0,denoising,low,
1220,M94,0,1293806.26,3.2e-05,1.1293,2488546.2,1014.73,200.0,denoising,low,
1221,M94,1,1123616.68,2.7e-05,2.0628,2442419.54,1642.77,200.0,denoising,low,
1222,M94,2,1801190.65,2e-05,2.2529,2116680.07,1300.85,200.0,denoising,low,
1223,M94,3,1495957.94,2.8e-05,1.488,1129054.17,655.02,200.0,signal_enhancement,low,
1224,M94,4,1367277.57,1.7e-05,2.2646,1346245.26,1816.26,200.0,denoising,low,
1225,M94,5,1704016.68,4e-05,3.1263,1114855.84,1792.37,200.0,denoising,low,
1226,M94,6,1810277.31,2.8e-05,3.429,1418210.31,1855.49,200.0,signal_enhancement,low,
1227,M94,7,1041361.11,1.3e-05,1.1618,1430538.18,899.29,200.0,signal_enhancement,low,
1228,M94,8,1980019.68,1.6e-05,2.9817,2076929.85,1346.85,200.0,signal_enhancement,low,
1229,M94,9,1147907.34,2.5e-05,2.9119,825464.15,1691.2,200.0,signal_enhancement,low,
1230,M88,0,882391.24,4.8e-05,0.4518,1952740.99,1632.01,200.0,denoising,low,
1231,M88,1,1412125.41,3e-05,0.2584,2231291.23,1019.87,200.0,signal_enhancement,low,0.0
1232,M88,2,1478461.2,2.5e-05,0.3069,2937693.66,2475.74,200.0,denoising,low,
1233,M88,3,1269445.33,3.2e-05,0.6095,1115740.2,1881.29,200.0,signal_enhancement,low,
1234,M88,4,816151.76,3e-05,0.6595,2272778.87,2541.99,200.0,denoising,low,
1235,M88,5,1515278.7,3.9e-05,0.364,2209600.02,1799.96,200.0,denoising,low,
1236,M88,6,1298697.24,4.2e-05,0.2346,1637057.7,2219.72,200.0,signal_enhancement,medium,
1237,M88,7,1374936.75,2.7e-05,0.3816,2603068.4,1658.33,200.0,denoising,low,
1238,M88,8,2115485.86,2e-05,0.5149,1621995.25,1707.1,200.0,signal_enhancement,low,
1239,M88,9,1921322.15,2.2e-05,0.3394,1543669.94,1799.14,200.0,denoising,low,
1240,M88,0,1016655.55,4e-06,2.8975,1619574.4,1169.68,200.0,signal_enhancement,low,
1241,M88,1,1811369.16,3e-06,2.2244,1897227.75,1832.33,200.0,signal_enhancement,low,
1242,M88,2,1459413.69,4e-06,3.6265,2039677.8,2403.29,200.0,denoising,low,
1243,M88,3,1311224.46,5e-06,2.0158,1417366.89,1236.21,200.0,signal_enhancement,low,
1244,M88,4,1510366.54,5e-06,4.0111,2288134.12,1349.27,200.0,denoising,low,
1245,M88,5,1684346.3,6e-06,3.8161,981139.23,2163.94,200.0,signal_enhancement,low,1.0
1246,M88,6,1227337.13,3e-06,3.174,1752086.09,1869.05,200.0,signal_enhancement,low,
1247,M88,7,1815920.42,5e-06,1.4954,1440021.58,865.03,200.0,signal_enhancement,low,
1248,M88,8,1066328.26,7e-06,3.0811,2462374.47,1683.58,200.0,signal_enhancement,low,
1249,M88,9,1653698.42,5e-06,1.9671,2327234.76,1709.99,200.0,signal_enhancement,low,
1250,M88,0,623035.1,1.5e-05,2.8496,2313571.22,1758.19,200.0,signal_enhancement,low,
1251,M88,1,1586920.03,1e-05,2.5963,1240303.05,1554.15,200.0,signal_enhancement,low,
1252,M88,2,1587625.12,1.4e-05,2.6466,1514591.41,1534.15,200.0,denoising,low,
1253,M88,3,1372214.74,1.3e-05,1.2749,1674779.48,1451.2,200.0,signal_enhancement,low,
1254,M88,4,660026.2,1.2e-05,2.1407,1920179.18,970.45,200.0,denoising,low,
1255,M88,5,1278007.74,1.4e-05,3.8994,1179728.76,1344.34,200.0,denoising,low,
1256,M88,6,1716277.64,1.2e-05,3.3104,1645580.3,1766.84,200.0,signal_enhancement,low,
1257,M88,7,1542918.86,1.1e-05,2.4076,1854348.36,1614.52,200.0,signal_enhancement,low,
1258,M88,8,1428162.52,5e-06,0.3576,2785928.5,1195.23,200.0,signal_enhancement,low,
1259,M88,9,1051973.73,9e-06,2.4431,1133640.76,1696.57,200.0,signal_enhancement,low,4.0
1260,M88,0,3786919.1,1.6e-05,0.96,1956460.34,2440.42,200.0,signal_enhancement,low,
1261,M88,1,2410052.7,1.1e-05,0.4423,3433064.39,1960.54,200.0,denoising,low,0.0
1262,M88,2,1728937.63,2.1e-05,0.5791,3346378.71,2247.45,200.0,signal_enhancement,low,
1263,M88,3,2573619.32,3.1e-05,0.6149,2177422.92,2075.87,200.0,signal_enhancement,low,
1264,M88,4,1492363.71,2.1e-05,0.6847,2301312.75,1676.05,200.0,denoising,low,
1265,M88,5,1712571.47,1e-05,0.6833,1593967.1,2081.35,200.0,denoising,low,2.0
1266,M88,6,1484723.73,2.1e-05,0.4775,2331270.3,2494.96,200.0,signal_enhancement,low,
1267,M88,7,1471974.57,2.2e-05,0.7819,2917534.08,2023.09,200.0,denoising,low,
1268,M88,8,2527468.89,1.3e-05,0.6688,3508419.4,1296.54,200.0,denoising,low,7.0
1269,M88,9,2191634.17,2e-05,0.6871,2464743.78,1584.33,200.0,denoising,low,
1270,M90,0,2914121.46,1.2e-05,1.3513,1356573.43,752.1,200.0,denoising,low,
1271,M90,1,3357423.48,8e-06,1.9077,3405183.92,3058.17,200.0,signal_enhancement,low,0.0
1272,M90,2,2271346.22,1.4e-05,1.3735,2414637.29,1899.59,200.0,denoising,low,
1273,M90,3,2244981.26,9e-06,1.0179,1675902.89,2451.64,200.0,signal_enhancement,low,
1274,M90,4,1495849.37,4e-06,1.4391,3302521.68,1842.96,200.0,signal_enhancement,low,
1275,M90,5,1840375.09,1.2e-05,1.4816,1336674.92,2102.91,200.0,signal_enhancement,low,
1276,M90,6,2872897.2,4e-06,1.4075,2705441.82,1500.32,200.0,signal_enhancement,low,5.0
1277,M90,7,2332282.62,8e-06,1.1241,1173931.71,806.1,200.0,denoising,low,
1278,M90,8,2073129.13,4e-06,1.6305,2927821.0,1457.81,200.0,signal_enhancement,low,
1279,M90,9,2508037.39,1.1e-05,0.7968,1245331.17,2437.02,200.0,denoising,low,
1280,M93,0,3005332.91,4e-06,6.897,1614074.9,2395.3,200.0,denoising,low,
1281,M93,1,2090715.18,8e-06,5.2055,2388709.87,3117.28,200.0,denoising,low,
1282,M93,2,2785982.94,6e-06,3.3912,2228802.15,1967.26,200.0,signal_enhancement,low,
1283,M93,3,1182092.03,8e-06,3.6341,3231059.55,2076.39,200.0,signal_enhancement,low,
1284,M93,4,1872655.58,5e-06,2.7242,1302053.15,2297.47,200.0,signal_enhancement,low,
1285,M93,5,1959551.36,7e-06,3.5192,2288932.25,2420.12,200.0,denoising,low,
1286,M93,6,427262.06,7e-06,4.2367,2426682.42,1657.79,200.0,signal_enhancement,low,
1287,M93,7,1875016.25,6e-06,1.5066,2499670.98,3465.99,200.0,denoising,low,
1288,M93,8,1729475.95,6e-06,2.9954,3152345.22,2807.87,200.0,denoising,low,
1289,M93,9,978549.65,3e-06,1.9026,2926460.84,2712.75,200.0,denoising,low,
1290,M94,0,2054082.94,8e-06,0.6068,2863248.45,2592.17,200.0,denoising,low,
1291,M94,1,2531418.07,7e-06,0.6553,2492070.61,1164.93,200.0,signal_enhancement,low,
1292,M94,2,1762888.05,9e-06,0.5077,2327224.36,3240.75,200.0,signal_enhancement,low,
1293,M94,3,1848504.85,1.5e-05,0.568,3019358.08,1686.86,200.0,signal_enhancement,low,2.0
1294,M94,4,2095206.3,6e-06,0.4583,1870947.74,2304.49,200.0,denoising,low,
1295,M94,5,887741.89,1.1e-05,0.5612,3745853.24,1208.72,200.0,denoising,low,0.0
1296,M94,6,2398160.52,8e-06,0.2615,2960944.25,2643.0,200.0,denoising,low,
1297,M94,7,1871139.74,1.1e-05,0.5627,3022134.72,2075.45,200.0,denoising,low,
1298,M94,8,1467322.6,1e-05,0.369,3294096.26,2411.69,200.0,denoising,low,6.0
1299,M94,9,1363629.26,9e-06,0.4154,2903560.45,1687.07,200.0,signal_enhancement,low,
1300,M94,0,2569839.84,9e-06,2.3304,3053280.75,1130.31,200.0,signal_enhancement,low,
1301,M94,1,2019474.45,1.2e-05,1.1239,3069393.39,2129.35,200.0,signal_enhancement,low,
1302,M94,2,1832448.24,9e-06,2.0545,2780240.2,2503.07,200.0,signal_enhancement,low,
1303,M94,3,2712871.7,1.1e-05,1.2247,2121038.5,1981.95,200.0,denoising,low,
1304,M94,4,1900872.57,8e-06,1.3473,1640276.84,2113.95,200.0,denoising,low,
1305,M94,5,1939186.68,7e-06,1.4114,2743408.28,1787.03,200.0,signal_enhancement,low,
1306,M94,6,1548690.53,1e-05,1.8835,2166544.02,2469.42,200.0,denoising,low,
1307,M94,7,2683015.01,8e-06,1.5805,2781804.36,2465.46,200.0,signal_enhancement,low,
1308,M94,8,2324335.95,1.3e-05,2.3314,3498530.84,1881.32,200.0,signal_enhancement,low,
1309,M94,9,2325214.71,9e-06,1.6388,2917821.74,2859.11,200.0,denoising,low,
1310,M94,0,1138696.49,1.4e-05,1.2536,2958016.67,1820.2,200.0,signal_enhancement,low,
1311,M94,1,2486243.82,2.1e-05,1.2969,766343.48,2232.41,200.0,denoising,low,
1312,M94,2,2356801.74,1.7e-05,1.0958,2520273.2,2522.44,200.0,signal_enhancement,low,
1313,M94,3,1643016.93,1.1e-05,0.951,2629145.05,1614.8,200.0,denoising,low,
1314,M94,4,3511435.09,1.4e-05,1.2769,2249845.81,1946.24,200.0,denoising,low,3.0
1315,M94,5,946593.85,1.4e-05,1.5544,2568388.78,2610.82,200.0,signal_enhancement,low,
1316,M94,6,2741367.99,1.2e-05,1.8669,2562896.95,2026.18,200.0,denoising,low,
1317,M94,7,2489968.6,2.1e-05,1.8596,1238133.81,2684.61,200.0,denoising,low,
1318,M94,8,2050404.26,1.3e-05,0.8898,1047035.29,1901.54,200.0,signal_enhancement,low,
1319,M94,9,2499002.66,1.3e-05,1.6044,1905322.57,2260.75,200.0,denoising,low,
1320,M94,0,1624824.31,3e-06,0.1815,2677414.72,2086.47,200.0,signal_enhancement,medium,
1321,M94,1,1461117.26,6e-06,0.1887,1694286.35,1444.55,200.0,signal_enhancement,medium,
1322,M94,2,1348072.21,2e-06,0.1522,1739383.6,1305.98,200.0,signal_enhancement,medium,
1323,M94,3,1458329.44,5e-06,0.1316,3168768.23,996.86,200.0,signal_enhancement,high,
1324,M94,4,1086458.48,3e-06,0.1315,1441042.94,1333.25,200.0,denoising,high,
1325,M94,5,1075617.84,6e-06,0.1463,1944553.51,2322.51,200.0,denoising,high,
1326,M94,6,782326.98,7e-06,0.1594,3552610.58,2330.65,200.0,signal_enhancement,medium,
1327,M94,7,2403512.7,6e-06,0.2389,2492100.85,1427.23,200.0,signal_enhancement,medium,
1328,M94,8,1495187.45,4e-06,0.1583,1835881.75,1139.24,200.0,denoising,medium,
1329,M94,9,2065281.37,4e-06,0.2134,2941875.58,1864.16,200.0,signal_enhancement,medium,
1330,M88,0,1297330.88,2.9e-05,0.1756,1392230.51,2317.2,200.0,denoising,medium,
1331,M88,1,1190962.12,2.1e-05,0.2583,2708435.93,1611.09,200.0,denoising,low,
1332,M88,2,2331200.59,2.5e-05,0.443,988381.11,1581.12,200.0,signal_enhancement,low,
1333,M88,3,1465268.39,1e-05,0.3744,1608034.72,1911.27,200.0,denoising,low,
1334,M88,4,1162992.57,1.8e-05,0.2692,1276476.48,1384.33,200.0,denoising,low,
1335,M88,5,1869794.51,3.9e-05,0.2757,2223174.02,1504.85,200.0,signal_enhancement,low,
1336,M88,6,1616411.15,6.1e-05,0.2157,2315891.43,2583.01,200.0,signal_enhancement,medium,
1337,M88,7,2412902.88,3.7e-05,0.2617,2746968.46,2432.77,200.0,denoising,low,
1338,M88,8,2048051.3,4.4e-05,0.5069,1615676.84,1576.68,200.0,signal_enhancement,low,
1339,M88,9,1793335.26,1.7e-05,0.2738,2376508.92,1891.01,200.0,denoising,low,
1340,M90,0,1540723.23,1.9e-05,1.9266,1713157.48,1863.96,200.0,denoising,low,
1341,M90,1,1768226.3,1.7e-05,2.9992,808001.08,2079.13,200.0,signal_enhancement,low,
1342,M90,2,1455801.07,1.8e-05,2.7708,1413760.67,1567.33,200.0,signal_enhancement,low,
1343,M90,3,1376631.99,1.8e-05,1.1548,2514069.07,2051.29,200.0,denoising,low,
1344,M90,4,1591968.97,1.8e-05,2.0063,1954016.53,2517.74,200.0,denoising,low,
1345,M90,5,1783452.02,2e-05,2.0054,1740826.16,1392.43,200.0,signal_enhancement,low,
1346,M90,6,974198.08,2.3e-05,2.2312,2072623.0,1589.95,200.0,signal_enhancement,low,
1347,M90,7,968301.5,1.9e-05,2.0872,2809902.47,2058.57,200.0,signal_enhancement,low,
1348,M90,8,2106833.19,1e-05,3.7117,1953663.63,1411.19,200.0,denoising,low,
1349,M90,9,1678930.29,1.2e-05,2.2732,1260250.39,2372.87,200.0,signal_enhancement,low,
1350,M90,0,1865125.46,1.6e-05,2.5449,1411344.05,1491.73,200.0,signal_enhancement,low,
1351,M90,1,2352810.06,2e-05,1.6546,2203363.38,2012.79,200.0,denoising,low,
1352,M90,2,1555361.08,2.8e-05,1.1217,2585076.06,1705.06,200.0,denoising,low,
1353,M90,3,1588966.43,1.1e-05,2.4609,2434098.41,1145.93,200.0,denoising,low,
1354,M90,4,1628753.83,2.7e-05,2.1983,2111762.35,1732.92,200.0,denoising,low,
1355,M90,5,1384541.23,1.6e-05,1.9591,1413166.74,2515.8,200.0,signal_enhancement,low,
1356,M90,6,1504560.64,1.7e-05,1.6478,1944784.42,2614.91,200.0,denoising,low,
1357,M90,7,1930485.69,3e-05,1.3173,983473.54,1775.18,200.0,signal_enhancement,low,
1358,M90,8,1145693.62,2.6e-05,2.0582,1545857.14,2138.17,200.0,signal_enhancement,low,
1359,M90,9,2204361.74,2.1e-05,0.795,2165545.4,1190.51,200.0,signal_enhancement,low,
1360,M90,0,1481576.71,8e-06,2.5389,1470557.1,1255.29,200.0,signal_enhancement,low,
1361,M90,1,1592236.36,9e-06,1.4548,1551035.06,1075.83,200.0,signal_enhancement,low,
1362,M90,2,1091852.07,1.2e-05,1.7582,1518691.72,2373.4,200.0,denoising,low,
1363,M90,3,1885783.26,9e-06,2.2251,1327282.19,2232.13,200.0,denoising,low,
1364,M90,4,1824890.51,9e-06,0.9907,1948635.07,2126.11,200.0,denoising,low,0.0
1365,M90,5,1598103.72,5e-06,1.4385,2595551.7,1729.54,200.0,signal_enhancement,low,
1366,M90,6,1686518.25,9e-06,2.0873,2908217.43,1897.32,200.0,denoising,low,
1367,M90,7,1991426.43,9e-06,1.2908,2190990.75,1525.57,200.0,signal_enhancement,low,
1368,M90,8,2065791.41,1e-05,2.1711,1711261.25,373.9,200.0,denoising,low,
1369,M90,9,1472217.36,1.1e-05,1.2404,1566819.35,2014.33,200.0,denoising,low,
1370,M93,0,797575.79,1.7e-05,0.9514,1706822.88,1967.02,200.0,signal_enhancement,low,
1371,M93,1,665381.47,1.6e-05,1.5247,2146354.11,1513.71,200.0,signal_enhancement,low,0.0
1372,M93,2,1587169.63,1.6e-05,1.2915,1452973.41,1419.7,200.0,denoising,low,
1373,M93,3,508555.69,1.5e-05,1.2337,1703245.94,1674.47,200.0,signal_enhancement,low,
1374,M93,4,1320769.09,1.4e-05,1.5493,1183983.6,1158.59,200.0,signal_enhancement,low,2.0
1375,M93,5,1785840.29,1.3e-05,0.6925,2125632.89,2255.0,200.0,denoising,low,
